"id","REF MLH","REF. HESPERIA","YACIMIENTO","MUNICIPIO","MATERIAL","OBJETO","TIPO SOPORTE","signario paleohispánico?","TEXTO","APARATO CRÍTICO","LENGUA"
"1588","B.01.179","HER.02.179","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]ṛ́iḿ̲+[","  ","IBERICO"
"1589","B.01.180","HER.02.180","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]a̲tinṃ́i[","  ","IBERICO"
"1590","B.01.181","HER.02.181","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$]ṭ̣ik̲u̲ŕ̲[&","$]ṭik̲u̲ŕ̲[&,  $]ṭit̲e̲ŕ̲[& MLH variante $]ṭib̲u̲ŕ̲[& MLH variante","IBERICO"
"1591","B.01.182","HER.02.182","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]tiḿḅe["," ","IBERICO"
"1592","B.01.183","HER.02.183","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]ŕ̲túbaŕe̲[","  ","IBERICO"
"1593","B.01.184","HER.02.184","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]+uaśe+[",,"IBERICO"
"1594","B.01.185","HER.02.185","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$uŕsi̲[&","$uŕsi[&, $]uŕsi[& MLH variante","IBERICO"
"1595","B.01.186","HER.02.186","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]l̲a["," ","IBERICO"
"1596","B.01.187","HER.02.187","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]aka[",,"IBERICO"
"1597","B.01.188","HER.02.188","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]an[",,"IBERICO"
"1598","B.01.189","HER.02.189","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]e+[",,"IBERICO"
"1599","B.01.190","HER.02.190","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]eḳa["," ","IBERICO"
"1600","B.01.191","HER.02.191","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]i+[",,"IBERICO"
"1601","B.01.192","HER.02.192","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$]itú[&","   $]itu[&, $]il[& MLH variante","IBERICO"
"1602","B.01.193","HER.02.193","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ike[",,"IBERICO"
"1603","B.01.194","HER.02.194","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$]iko[&","$]iko[&, $]ir[& MLH variante","IBERICO"
"1604","B.01.195","HER.02.195","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ḳíṛ́[","  ","IBERICO"
"1605","B.01.196","HER.02.196","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ka+[",,"IBERICO"
"1606","B.01.197","HER.02.197","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO"," ]kak̲a̲[
\
","  ","IBERICO"
"1607","B.01.198","HER.02.198","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","%a)# ]ḇa̱ḵa̱
\
%b)# I+[","   ","IBERICO"
"1608","B.01.199","HER.02.199","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ḳat̲í̲[","  ","IBERICO"
"1609","B.01.200","HER.02.200","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]n̲ké","  ","IBERICO"
"1610","B.01.201","HER.02.201","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.",,"[$]b̲i̲tu[&","    [$]b̲i̲tu[&, οδ J.de Hoz",
"1611","B.01.202","HER.02.202","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]t̲a̲l+["," ","IBERICO"
"1612","B.01.203","HER.02.203","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]la̲["," ","IBERICO"
"1613","B.01.204","HER.02.204","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]lká["," ","IBERICO"
"1614","B.01.205","HER.02.205","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]+lo[",,"IBERICO"
"1615","B.01.206","HER.02.206","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]nḿ[",,"IBERICO"
"1616","B.01.207","HER.02.207","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]nḿ[",,"IBERICO"
"1617","B.01.208","HER.02.208","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$]ḳiṃ́ḅa[&","  $]ḳiṃ́ḅa[&, $]ḅaḷḳi[& MLH variante","IBERICO"
"1618","B.01.209","HER.02.209","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ḳébe[","  ","IBERICO"
"1619","B.01.210","HER.02.210","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ben[",,"IBERICO"
"1620","B.01.211","HER.02.211","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$]beti[&","$]beti[&, $]beto[& MLH variante","IBERICO"
"1621","B.01.212","HER.02.212","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]biu[",,"IBERICO"
"1622","B.01.213","HER.02.213","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ŕi+[",,"IBERICO"
"1623","B.01.214","HER.02.214","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]si[",,"IBERICO"
"1624","B.01.215","HER.02.215","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$aske[&","$aske[&, $eske[& MLH variante","IBERICO"
"1625","B.01.216","HER.02.216","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$]k̲í̲ŕ̲[&","$]k̲í̲ŕ̲[&,  $]k̲í̲b̲e̲[& MLH variante $]k̲í̲s̲[& MLH variante","IBERICO"
"1626","B.01.217","HER.02.217","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]+ś",,"IBERICO"
"1627","B.01.218","HER.02.218","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]śo[",,"IBERICO"
"1628","B.01.219","HER.02.219","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","t̲e̲+["," ","IBERICO"
"1629","B.01.220","HER.02.220","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ṭiṇ["," ","IBERICO"
"1630","B.01.221","HER.02.221","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]+ṭi["," ","IBERICO"
"1631","B.01.222","HER.02.222","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]tíḳi[","  ","IBERICO"
"1632","B.01.223","HER.02.223","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]tóụ[","  ","IBERICO"
"1633","B.01.224","HER.02.224","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$]u̲tu[&","   $]utu[&, $]ltu[& MLH variante $]katu[& $]atu[&;","IBERICO"
"1634","B.01.225","HER.02.225","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]uḿ̲["," ","IBERICO"
"1635","B.01.226","HER.02.226","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$ua[&","$ua[&, $]ua[& MLH variante","IBERICO"
"1636","B.01.227","HER.02.227","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ui+[",,"IBERICO"
"1637","B.01.228","HER.02.228","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]uḳi[","  ","IBERICO"
"1638","B.01.229","HER.02.229","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","%a)# u̲
\
\
%b)# ]ḿ̲k̲e̲[","  ","IBERICO"
"1639","B.01.230","HER.02.230","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$téti[&","     $téti[&, $téi[& MLH variante, $té+[& MLH variante, $]e̲té& MLH variante, $(marca)& J. de Hoz","IBERICO"
"1640","B.01.231","HER.02.231","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$]ka&tún","   $]ka&, $]l& MLH variante de lectura","IBERICO"
"1641","B.01.232","HER.02.232","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","banba",,"IBERICO"
"1642","B.01.233","HER.02.233","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","betéleto"," ","IBERICO"
"1643","B.01.234","HER.02.234","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","un",,"IBERICO"
"1644","B.01.235","HER.02.235","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","aṛ́u̲["," ","IBERICO"
"1645","B.01.236","HER.02.236","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$]ḿi&","  $]ḿi&, $kíḿ[& MLH variante","IBERICO"
"1646","B.01.237","HER.02.237","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]+ni̲"," ","IBERICO"
"1647","B.01.238","HER.02.238","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]aŕ",,"IBERICO"
"1648","B.01.239","HER.02.239","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]k̲í̲ŕi[","  ","IBERICO"
"1649","B.01.240","HER.02.240","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]śa[",,"IBERICO"
"1650","B.01.241","HER.02.241","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$atia[&"," $atia[&, $atibake[& Maluquer","IBERICO"
"1651","B.01.242","HER.02.242","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","lebio",,"IBERICO"
"1652","B.01.243","HER.02.243","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","%a)# ueṛ́ilo
\
\
%b)# ueŕilo","  ","IBERICO"
"1653","B.01.244","HER.02.244","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]ikálon["," ","IBERICO"
"1654","B.01.245","HER.02.245","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","kátú+["," ","IBERICO"
"1655","B.01.246","HER.02.246","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","bela+[",,"IBERICO"
"1656","B.01.247","HER.02.247","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ok̲e̲"," ","IBERICO"
"1657","B.01.248","HER.02.248","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]kénḿị[","   ","IBERICO"
"1658","B.01.249","HER.02.249","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$]atíśakéḿi[&"," $]atiśakeḿi[&, $]ŕtiśaeḿi[& Maluquer","IBERICO"
"1659","B.01.250","HER.02.250","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]osati",,"IBERICO"
"1660","B.01.251","HER.02.251","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]+l",,"IBERICO"
"1661","B.01.252","HER.02.252","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","%a)# ko
\
\
%b)# l+["," ","IBERICO"
"1662","B.01.253","HER.02.253","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$]+ntás[&","  $]+ntás[&, $]+nbos[& MLH ]ṣbon+[ Jannoray y Maluquer","IBERICO"
"1663","B.01.254","HER.02.254","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","%a)# alosoṟ́tinarḿi
\
%b)# ati$n&[
\
%c)# l[
\
\
","     i$n&[, i$ś&[ MLH variante","IBERICO"
"1664","B.01.255","HER.02.255","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$]k&áiuḿi","  $]k&á, $k&á MLH variante","IBERICO"
"1665","B.01.256","HER.02.256","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","śaṉuḵe̱","   ","IBERICO"
"1666","B.01.257","HER.02.257","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","śeŕtúb̲a̲ŕeḿi","  ","IBERICO"
"1667","B.01.258","HER.02.258","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","%a)# ]oŕ
\
\
%b)# a̲ụŕ̲téḿbaŕ̲e̲[
\
\
%c)# ]ar̲[","   ","IBERICO"
"1668","B.01.259","HER.02.259","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]a:ue+["," ","IBERICO"
"1669","B.01.260","HER.02.260","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ikó"," ","IBERICO"
"1670","B.01.261","HER.02.261","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","kio+[",,"IBERICO"
"1671","B.01.262","HER.02.262","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$l&n","$l&n, $ka&n MLH variante","IBERICO"
"1672","B.01.263","HER.02.263","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$]a̲tá&"," $]a̲tá&, $]a̲bo& MLH $]r̲bo& MLH variante","IBERICO"
"1673","B.01.264","HER.02.264","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]+oḅe"," ","IBERICO"
"1674","B.01.265","HER.02.265","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","baś",,"IBERICO"
"1675","B.01.266","HER.02.266","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]+ŕ[",,"IBERICO"
"1676","B.01.267","HER.02.267","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]k̲í̲","  ","IBERICO"
"1677","B.01.268","HER.02.268","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","eśkínke"," ","IBERICO"
"1678","B.01.269","HER.02.269","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","ikóŕtíbaś / ḿbaské"," ","IBERICO"
"1679","B.01.270","HER.02.270","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","i$k̲ú̲&ś$k̲é̲&tína̲r̲"," i$ku&,  i$te&  MLH variante; ś$ke&t, ś$a&t  MLH variante","IBERICO"
"1680","B.01.271","HER.02.271","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","i$k̲ú̲&ś$k̲é̲&tína̲r̲","   i$ku&,  i$te&  MLH variante; ś$ke&t, ś$a&t  MLH variante","IBERICO"
"1681","B.01.272","HER.02.272","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","kabiŕilo",,"IBERICO"
"1682","B.01.273","HER.02.273","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$balḵa̱ḵe̱ṯu̱ṟ&
\
","  $balkaketur&, $balkatur& MLH variante","IBERICO"
"1683","B.01.274","HER.02.274","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$b̲i̲lostíbaś&:aḿi","   $bilostibaś&, $alostibaś& MLH variante","IBERICO"
"1684","B.01.275","HER.02.275","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$-]tesuŕ&","$-]tesuŕ&, $-]barsuŕ& MLH variante","IBERICO"
"1685","B.01.276","HER.02.276","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","ạḳo","   ","IBERICO"
"1686","B.01.277","HER.02.277","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","eś",,"IBERICO"
"1687","B.01.278","HER.02.278","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","i̲ś"," ","IBERICO"
"1688","B.01.279","HER.02.279","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$kan̲&","  $kan&, $kao& $kai& MLH variante","IBERICO"
"1689","B.01.280","HER.02.280","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","kab̲a̲"," ","IBERICO"
"1690","B.01.281","HER.02.281","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","t̲i̲+"," ","IBERICO"
"1691","B.01.282","HER.02.282","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","eu[",,"IBERICO"
"1692","B.01.283","HER.02.283","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$ḿbaŕatil[&"," $ḿbaŕatil[&, $ḿbaŕatin[& MLH variante","IBERICO"
"1693","B.01.284","HER.02.284","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ḿbe",,"IBERICO"
"1694","B.01.285","HER.02.285","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","%a)# śan[--]k̲i̲
\
\
%b)# n[-]+","  ","IBERICO"
"1695","B.01.286","HER.02.286","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$śenikate[&","$śenikate[&, $śenikaŕ[& MLH variante","IBERICO"
"1696","B.01.287","HER.02.287","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$utí[&","$utí[&, $utó[& MLH variante","IBERICO"
"1697","B.01.288","HER.02.288","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ịle̲"," ","IBERICO"
"1698","B.01.289","HER.02.289","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ịte"," ","IBERICO"
"1699","B.01.290","HER.02.290","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]+i",,"IBERICO"
"1700","B.01.291","HER.02.291","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]nḿi",,"IBERICO"
"1701","B.01.292","HER.02.292","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$]nśarenḿi&","$]nśarenḿi&, $]ośarenḿi& Jannoray 428, n. 5, $]ośartin& Maluquer","IBERICO"
"1702","B.01.293","HER.02.293","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]ịkíatinḿị","  ","IBERICO"
"1703","B.01.294","HER.02.294","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]ila*iśarḿi","  ","IBERICO"
"1704","B.01.295","HER.02.295","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$]tál&","  $]tál&, $]bol& MLH","IBERICO"
"1705","B.01.296","HER.02.296","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ọn","  ","IBERICO"
"1706","B.01.297","HER.02.297","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]t̲o̲uko · $++&[","  $++&[, $ΠΙ&[ MLH variante","IBERICO"
"1708","B.01.299","HER.02.299","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]+s",,"IBERICO"
"1709","B.01.300","HER.02.300","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]kéu"," ","IBERICO"
"1710","B.01.301","HER.02.301","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","%a)# ]+b̲i̲a̲+
\
\
%b)# ]ś̲etú*+[","     ","IBERICO"
"1711","B.01.302","HER.02.302","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]ibetén̲[","   ","IBERICO"
"1712","B.01.303","HER.02.303","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]iśnt̲i̲[","  ","IBERICO"
"1713","B.01.304","HER.02.304","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]kie:n+["," ","IBERICO"
"1714","B.01.305","HER.02.305","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ụltí+[","   ","IBERICO"
"1715","B.01.306","HER.02.306","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$n+abaeninbaḿe+[&","$n+abaeninbaḿe+[&, $n+abateḿinbaḿte+[& MLH variante","IBERICO"
"1716","B.01.307","HER.02.307","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","%a)# $]t̲i̲&
\
\
%b)# $]biŕ+[&","a) $]ti&, $]i& MLH variante;
\
b) $]biŕ+[&, $]biku+[& Maluquer","IBERICO"
"1717","B.01.308","HER.02.308","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","[--]baroto+[",,"IBERICO"
"1718","B.01.309","HER.02.309","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]ṛ́tínka[","  ","IBERICO"
"1719","B.01.310","HER.02.310","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$]śunuke · +[&","  $]śunuke · +[&, $]śunuké+& MLH variante","IBERICO"
"1720","B.01.311","HER.02.311","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]aŕ[",,"IBERICO"
"1721","B.01.312","HER.02.312","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$]aŕ+[&","$]aŕ+[&, $]abe+[& MLH variante","IBERICO"
"1722","B.01.313","HER.02.313","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]+ạụ+["," ","IBERICO"
"1723","B.01.314","HER.02.314","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ei+[",,"IBERICO"
"1724","B.01.315","HER.02.315","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]eto[",,"IBERICO"
"1725","B.01.316","HER.02.316","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]+i+[",,"IBERICO"
"1726","B.01.317","HER.02.317","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]i+[",,"IBERICO"
"1727","B.01.318","HER.02.318","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]kiṇ["," ","IBERICO"
"1728","B.01.319","HER.02.319","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$li̲[&"," $li[&, $kan[& MLH variante","IBERICO"
"1729","B.01.320","HER.02.320","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]nti+[",,"IBERICO"
"1730","B.01.321","HER.02.321","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]to",,"IBERICO"
"1731","B.01.322","HER.02.322","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]ḅiuŕtan"," ","IBERICO"
"1732","B.01.323","HER.02.323","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$]istá&","  $]istá&, $]isbo& MLH","IBERICO"
"1733","B.01.324","HER.02.324","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","%a)# alo*
\
\
%b)# III $táu& IIIII","    b) $táu&, $bou& MLH","IBERICO"
"1734","B.01.325","HER.02.325","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]atíenḿi"," ","IBERICO"
"1735","B.01.326","HER.02.326","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","ạ+[--]tíkaŕatú","   ","IBERICO"
"1736","B.01.327","HER.02.327","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","kaie",,"IBERICO"
"1737","B.01.328","HER.02.328","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","%a)# káṇịo
\
\
%b)# $a[&","    b) $a[&, $a& MLH variante","IBERICO"
"1738","B.01.329","HER.02.329","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","l̲i̲k̲í̲ụ","  ","IBERICO"
"1739","B.01.330","HER.02.330","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","títor"," ","IBERICO"
"1740","B.01.331","HER.02.331","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","tiuiś",,"IBERICO"
"1741","B.01.332","HER.02.332","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","tóutóŕ+[","   ","IBERICO"
"1742","B.01.333","HER.02.333","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","unṭikóŕiśarḿi","   ","IBERICO"
"1743","B.01.334","HER.02.334","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$aka&","$aka&, $koka& MLH variante","IBERICO"
"1744","B.01.335","HER.02.335","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","%a)# $ṭu n̲&
\
\
%b)# oke
\
\
%c)# ś̲tú","    a) $tu n&, $tulba& MLH variante","IBERICO"
"1745","B.01.336","HER.02.336","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","]ịltiŕṣ+["," ","IBERICO"
"1746","B.01.337","HER.02.337","Ensérune","Hérault","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","kobaŕ+[",,"IBERICO"
"1747","B.01.338","HER.02.338","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]t̲o̲lo"," ","IBERICO"
"1748","B.01.339","HER.02.339","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]túr"," ","IBERICO"
"1749","B.01.340","HER.02.340","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ẹri["," ","IBERICO"
"1750","B.01.341","HER.02.341","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ś$tá&nutu[","   ś$tá&n, ś$bo&n MLH","IBERICO"
"1751","B.01.342","HER.02.342","Ensérune","Hérault","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$]ṣtán+[&","  $]stán+[&, $]ṣbon+[& MLH","IBERICO"
